"tipo_selecao","sigma_p","encounters_n","Metrica","Gen_inicial","Gen_final","Delta","Delta_pct"
"u-shaped",2,10,"zbar_males",4.99677203413966,5.01366609742403,0.0168940632843659,0.338099540442107
"uniform",0.2,40,"Centralization",0.0171997467574606,0.0142237060635187,-0.00297604069394189,-17.3028169304353
"uniform",0.2,40,"I_s",0.272930616003985,0.329039350376287,0.0561087343723017,20.5578748158772
"uniform",0.2,40,"Modularity",0.590489420759163,0.621685197613745,0.0311957768545816,5.28303738523796
"uniform",0.2,40,"Nestedness",0.920521724982257,0.785841876092553,-0.134679848889705,-14.6308169850419
"uniform",0.2,40,"varz_males",0.698823938341487,0.0739909260046829,-0.624833012336804,-89.4120790738387
"uniform",0.2,40,"zbar_males",5.02134934170846,5.0011888247754,-0.0201605169330614,-0.4014960035862
"gaussian",0.2,40,"Centralization",0.0250966213732132,0.0149680305772642,-0.010128590795949,-40.3583838849311
"gaussian",0.2,40,"I_s",0.704365534644574,0.357329393049979,-0.347036141594596,-49.2693245943261
"gaussian",0.2,40,"Modularity",0.554113183653296,0.617653758786107,0.0635405751328116,11.4670751404768
"gaussian",0.2,40,"Nestedness",1.1201921793356,0.795710844928533,-0.324481334407066,-28.9665773777782
"gaussian",0.2,40,"varz_males",0.710348548658869,0.0706630780621866,-0.639685470596682,-90.052337237037
"gaussian",0.2,40,"zbar_males",5.00752810377381,5.00277633980095,-0.0047517639728607,-0.0948924074790443
"sigmoid",0.2,40,"Centralization",0.0252958769116826,0.0158762631288689,-0.00941961378281371,-37.237743588416
"sigmoid",0.2,40,"I_s",0.608110585632142,0.286550225510892,-0.32156036012125,-52.8785993401155
"sigmoid",0.2,40,"Modularity",0.563385618870096,0.596317463919847,0.0329318450497507,5.84534712046741
"sigmoid",0.2,40,"Nestedness",1.11637146532911,0.896476505821922,-0.219894959507192,-19.6972930907335
"sigmoid",0.2,40,"varz_males",0.710825715798351,0.074350936832534,-0.636474778965817,-89.5402016021567
"sigmoid",0.2,40,"zbar_males",4.99297138704649,5.83024872764264,0.837277340596152,16.7691195420895
"u-shaped",0.2,40,"Centralization",0.026032212795992,0.0204954848210901,-0.00553672797490189,-21.2687565912735
"u-shaped",0.2,40,"I_s",0.672962017314963,0.258587897085622,-0.414374120229341,-61.574666856035
"u-shaped",0.2,40,"Modularity",0.565545390875286,0.56287968675737,-0.00266570411791611,-0.471351046428023
"u-shaped",0.2,40,"Nestedness",1.11815557592911,1.06638316634597,-0.0517724095831382,-4.63016155333475
"u-shaped",0.2,40,"varz_males",0.708705430422118,0.0732785005430425,-0.635426929879075,-89.6602315436758
"u-shaped",0.2,40,"zbar_males",4.99966653547927,5.23259768309519,0.232931147615921,4.65893367013511
"uniform",0.5,40,"Centralization",0.0161838761210867,0.0140766580699646,-0.00210721805112213,-13.0204781311724
"uniform",0.5,40,"I_s",0.276338005821849,0.326351199912318,0.0500131940904681,18.0985579387552
"uniform",0.5,40,"Modularity",0.596985739958957,0.626995666071661,0.0300099261127045,5.02690836715257
"uniform",0.5,40,"Nestedness",0.911700625688145,0.762789551667491,-0.148911074020655,-16.3333302429465
"uniform",0.5,40,"varz_males",0.713361982320795,0.0765780196915924,-0.636783962629203,-89.2651947273025
"uniform",0.5,40,"zbar_males",5.02603490182929,5.01182958338662,-0.0142053184426736,-0.282634695543069
"gaussian",0.5,40,"Centralization",0.0218738600565179,0.0144932552862015,-0.00738060477031643,-33.741665857084
"gaussian",0.5,40,"I_s",0.485894677145286,0.330006885077816,-0.15588779206747,-32.0826301253879
"gaussian",0.5,40,"Modularity",0.572876583496963,0.627696961490265,0.054820377993302,9.56931729669705
"gaussian",0.5,40,"Nestedness",1.02305145840827,0.745346072167191,-0.277705386241083,-27.1448111391341
"gaussian",0.5,40,"varz_males",0.708916980338395,0.0746968151747887,-0.634220165163606,-89.4632492595772
"gaussian",0.5,40,"zbar_males",5.00746654767976,5.00038481151744,-0.00708173616231189,-0.141423534134107
"sigmoid",0.5,40,"Centralization",0.0262827549447881,0.0173284222354877,-0.0089543327093004,-34.0692318142093
"sigmoid",0.5,40,"I_s",0.60282325011987,0.29688938691988,-0.30593386319999,-50.7501764636908
"sigmoid",0.5,40,"Modularity",0.568708056236601,0.590542404521883,0.0218343482852826,3.83928942905617
"sigmoid",0.5,40,"Nestedness",1.09435511244943,0.928363784318599,-0.165991328130834,-15.1679583932591
"sigmoid",0.5,40,"varz_males",0.697633353699761,0.0766227019668954,-0.621010651732866,-89.0167662482675
"sigmoid",0.5,40,"zbar_males",5.00863161160912,5.86140429020716,0.852772678598038,17.0260611026266
"u-shaped",0.5,40,"Centralization",0.022697457462216,0.0202815417265845,-0.00241591573563157,-10.643992789295
"u-shaped",0.5,40,"I_s",0.476695563601219,0.255213600879353,-0.221481962721866,-46.4619307653442
"u-shaped",0.5,40,"Modularity",0.589580283014,0.561517052333461,-0.0280632306805388,-4.75986587222295
"u-shaped",0.5,40,"Nestedness",1.00423704382875,1.10571707402124,0.101480030192484,10.1051868994576
"u-shaped",0.5,40,"varz_males",0.724857913120308,0.0766595093356989,-0.648198403784609,-89.4242019093506
"u-shaped",0.5,40,"zbar_males",4.99471770763382,5.08778462248755,0.0930669148537353,1.86330680333533
"uniform",0.8,40,"Centralization",0.0162965512300405,0.0145068277670338,-0.00178972346300672,-10.9822221753741
"uniform",0.8,40,"I_s",0.277508327582884,0.330348539599631,0.0528402120167464,19.0409464382522
"uniform",0.8,40,"Modularity",0.59735784643392,0.622462912239653,0.0251050658057337,4.20268453082265
"uniform",0.8,40,"Nestedness",0.901296244804607,0.767332641107891,-0.133963603696716,-14.8634374623139
"uniform",0.8,40,"varz_males",0.734602322608092,0.0759233613606203,-0.658678961247471,-89.6646989773914
"uniform",0.8,40,"zbar_males",5.01675426892677,4.9982579095522,-0.0184963593745744,-0.36869175532752
"gaussian",0.8,40,"Centralization",0.0176202066534608,0.0136754618939277,-0.00394474475953313,-22.3876191529135
"gaussian",0.8,40,"I_s",0.323450853124487,0.353965494205599,0.0305146410811116,9.43408891531578
"gaussian",0.8,40,"Modularity",0.60682030308069,0.65973847323928,0.0529181701585895,8.72056684490216
"gaussian",0.8,40,"Nestedness",0.915464373174147,0.72648123645807,-0.188983136716077,-20.6434179476395
"gaussian",0.8,40,"varz_males",0.715217883986115,0.0781084026535126,-0.637109481332602,-89.079075844945
"gaussian",0.8,40,"zbar_males",5.01375956611002,5.01474350772412,0.000983941614105532,0.0196248264626885
"sigmoid",0.8,40,"Centralization",0.0271913063418385,0.0179483762670138,-0.00924293007482471,-33.9922251569167
"sigmoid",0.8,40,"I_s",0.621505590995598,0.273816837316374,-0.347688753679224,-55.9429808382346
