"tipo_selecao","sigma_p","encounters_n","Metrica","Gen_inicial","Gen_final","Delta","Delta_pct"
"gaussian",0.8,40,"varz_males",0.733728432316456,0.0787443754661556,-0.654984056850301,-89.2679127592819
"gaussian",0.8,40,"zbar_males",5.00115782387864,5.00027626029221,-0.000881563586428769,-0.0176271898923013
"sigmoid",0.8,40,"Centralization",0.0589271629888519,0.0321994103832967,-0.0267277526055552,-45.3572703145605
"sigmoid",0.8,40,"I_s",0.394652730395686,0.0938366129680947,-0.300816117427591,-76.222991571853
"sigmoid",0.8,40,"Modularity",0.272944578079978,0.268496687522776,-0.00444789055720263,-1.62959476553489
"sigmoid",0.8,40,"Nestedness",2.20638424193712,1.32970772555342,-0.876676516383695,-39.73362842793
"sigmoid",0.8,40,"varz_males",0.739881523540992,0.0758713723869231,-0.664010151154069,-89.7454700552852
"sigmoid",0.8,40,"zbar_males",4.99784789418263,5.92466181306796,0.926813918885331,18.5442602197662
"u-shaped",0.8,40,"Centralization",0.0420985987661558,0.0334756211824269,-0.0086229775837289,-20.482813766859
"u-shaped",0.8,40,"I_s",0.155021987676551,0.125810423963399,-0.0292115637131521,-18.8434970748158
"u-shaped",0.8,40,"Modularity",0.273079198528939,0.288508467703126,0.015429269174187,5.65010782853601
"u-shaped",0.8,40,"Nestedness",1.31248417599339,1.81366570406785,0.501181528074461,38.1857196636392
"u-shaped",0.8,40,"varz_males",0.732759092238954,0.082825000396976,-0.649934091841978,-88.6968307491207
"u-shaped",0.8,40,"zbar_males",4.99785821178504,4.91928882755286,-0.078569384232182,-1.57206108902637
"uniform",1,40,"Centralization",0.0293228844891904,0.0248073763294153,-0.00451550815977515,-15.3992631981337
"uniform",1,40,"I_s",0.0795702540587823,0.0969871234903071,0.0174168694315248,21.8886688719859
"uniform",1,40,"Modularity",0.266182502906333,0.273191263733598,0.00700876082726459,2.63306594187782
"uniform",1,40,"Nestedness",1.19108613748892,1.22235484137363,0.0312687038847128,2.62522607732086
"uniform",1,40,"varz_males",0.709894644973773,0.0764617193853318,-0.633432925588441,-89.2291454898696
"uniform",1,40,"zbar_males",4.9987370596673,4.98853188461484,-0.0102051750524561,-0.204155068183069
"gaussian",1,40,"Centralization",0.0303584404528016,0.0220848437792569,-0.00827359667354469,-27.2530358942769
"gaussian",1,40,"I_s",0.130492502455593,0.122619279439051,-0.00787322301654141,-6.03346772296033
"gaussian",1,40,"Modularity",0.364679515268172,0.32602492048166,-0.038654594786512,-10.5996068241143
"gaussian",1,40,"Nestedness",1.74236837147285,1.80927489871728,0.0669065272444354,3.83997599703204
"gaussian",1,40,"varz_males",0.725818058957885,0.0835734847063794,-0.642244574251506,-88.4856151379903
"gaussian",1,40,"zbar_males",4.98728783395605,5.00789003066374,0.0206021967076957,0.413094198562699
"sigmoid",1,40,"Centralization",0.057019620181084,0.0323394897215533,-0.0246801304595307,-43.2835756905274
"sigmoid",1,40,"I_s",0.37947724257279,0.0909820167568715,-0.288495225815919,-76.0243812935845
"sigmoid",1,40,"Modularity",0.278664281306247,0.266455757625176,-0.0122085236810707,-4.38108666953757
"sigmoid",1,40,"Nestedness",2.30244939573999,1.42251148870065,-0.879937907039334,-38.2174699981421
"sigmoid",1,40,"varz_males",0.726095040810124,0.0714896214680298,-0.654605419342094,-90.154233612687
"sigmoid",1,40,"zbar_males",4.99208439863776,5.96742905751858,0.975344658880812,19.5378239027161
"u-shaped",1,40,"Centralization",0.0403525489335305,0.0260631884207821,-0.0142893605127484,-35.4112959166127
"u-shaped",1,40,"I_s",0.125082912259574,0.119529995421405,-0.00555291683816912,-4.43938883246147
"u-shaped",1,40,"Modularity",0.275247562850407,0.294562008695574,0.019314445845167,7.01711784298852
"u-shaped",1,40,"Nestedness",1.25994087142389,1.74764518431349,0.487704312889603,38.7085079904136
"u-shaped",1,40,"varz_males",0.717360952499661,0.0856499626266692,-0.631710989872992,-88.0604091527118
"u-shaped",1,40,"zbar_males",5.00444441840194,5.00673160576606,0.00228718736412326,0.0457031225227119
"uniform",1.2,40,"Centralization",0.0298801682752867,0.0248076969266049,-0.0050724713486818,-16.9760467944792
